Factory,Date,Location,Machine Type,Machine Utilization (%),Machine Downtime (hours),Maintenance History,Machine Age (years),Batch Quality (Pass %),Cycle Time (minutes),Energy Consumption (kWh),Energy Efficiency Rating,CO2 Emissions (kg),Emission Limit Compliance,Waste Generated (kg),Water Usage (liters),Shift,Operator Experience (years),Team Size,Operator Training Level,Absenteeism Rate (%),Product Category,Supplier,Supplier Delays (days),Raw Material Quality,Market Demand Index,Cost of Downtime ($),Revenue ($),Profit Margin (%),Breakdowns (count),Safety Incidents (count),Defect Root Cause,Production Volume (units),Defect Rate (%),Foam Density,Sales Data
Factory_4,14-02-2021,Location_B,Type C,61.21516266,3.231101766,Major Repair,2,99.3512069,57.95140507,288.8,D,30.21,Compliant,14.3,3420.09,Evening,1,10,Intermediate,15.73425719,Category C,Supplier Z,10,Low,0.77498592,4516.82,23234.73,13.12,1,0,Operator Error,3428,5.93,1.3,28788.05
Factory_3,22-01-2020,Location_A,Type C,68.94920857,9.297088308,Routine,15,95.64732219,47.82445832,425.71,C,15.92,Compliant,3.62,2305.54,Night,11,7,Advanced,18.95891505,Category B,Supplier X,30,Low,0.204574602,3182.98,56719.33,23.32,3,1,Machine Fault,4405,7.01,0.83,29856.73
Factory_1,26-01-2021,Location_C,Type B,68.84784046,0.495854939,None,3,85.9029017,20.79059117,272.87,D,38.4,Non-Compliant,3.71,4387.59,Morning,8,9,Basic,12.7041112,Category C,Supplier X,18,Low,0.182048499,2749.57,52866.58,10.44,1,0,Operator Error,5693,7.82,0.98,40594.09
Factory_5,01-09-2024,Location_B,Type A,82.63145525,0.704193344,None,8,93.56978459,30.63426039,426.95,B,23.77,Compliant,16.86,1243.88,Night,27,9,Basic,14.8164498,Category A,Supplier Y,23,Low,0.551111618,9518.19,96226.92,13.35,4,4,Material,4007,1.03,1.78,22607.88
Factory_2,19-03-2020,Location_D,Type C,52.45284939,8.086679716,None,2,94.58598452,49.19406984,123.04,C,38.67,Non-Compliant,1.37,1636.62,Evening,22,3,Advanced,15.33062536,Category C,Supplier X,29,High,0.299055561,1552.97,88439.49,7.58,4,2,Machine Fault,3678,6.87,0.8,19866.13
Factory_4,12-06-2023,Location_A,Type A,88.3157566,6.806857366,Routine,15,98.7673321,37.42585766,276.49,D,44.36,Compliant,7.32,1440.72,Morning,3,9,Basic,11.80334049,Category B,Supplier X,23,Low,0.016149554,9310.62,58915.04,6.61,1,2,Operator Error,6691,7.01,1.49,39745.61
Factory_4,16-03-2021,Location_B,Type B,69.33074477,6.617443183,None,4,95.03887387,54.00589329,296.63,A,41.94,Compliant,11.08,4150.57,Night,15,6,Basic,14.12086529,Category A,Supplier Z,10,Low,0.482086459,6433.02,85002.28,12.85,4,5,Machine Fault,3619,1.35,0.69,15290.5
Factory_1,07-02-2021,Location_C,Type A,84.56420881,8.095126864,Major Repair,1,87.85232501,46.78596627,228.08,A,25.96,Non-Compliant,1.69,1549.43,Morning,23,10,Basic,18.92254586,Category B,Supplier X,26,Low,0.03583024,5428.42,15252.6,5.64,4,0,Operator Error,5177,9.17,1.68,11696.57
Factory_4,27-05-2024,Location_B,Type B,65.24421462,4.400349742,None,20,98.42626442,43.88668684,342.42,B,48.03,Non-Compliant,5.25,4051.39,Evening,12,3,Intermediate,19.5521461,Category B,Supplier X,18,Medium,0.88136176,6503.3,66038.5,28.46,2,0,Material,6117,8.28,1.93,24782.66
Factory_1,24-06-2020,Location_B,Type A,86.55823783,8.224356367,None,1,96.06924603,32.60400919,460.68,D,16.87,Compliant,9.64,4199.44,Night,23,2,Advanced,4.441348263,Category A,Supplier Z,10,Low,0.259013561,9759.92,39717.53,20.45,1,0,Material,1876,0.39,0.77,10033.35
Factory_2,01-10-2022,Location_D,Type C,68.50265034,4.865480352,Routine,7,94.45217325,42.60138892,170.89,C,23.01,Non-Compliant,16.58,3497.46,Night,25,7,Intermediate,3.890505121,Category C,Supplier X,3,High,0.262145763,3156.81,38791.59,13.49,3,3,Operator Error,8548,7.96,1.31,8120.64
Factory_3,17-09-2024,Location_C,Type B,90.93434366,7.140425557,None,5,89.09520669,25.98456001,110.73,D,33.0,Non-Compliant,17.59,3194.0,Night,10,6,Basic,19.96962859,Category B,Supplier X,27,Low,0.418334251,7092.86,56087.86,22.07,4,3,Machine Fault,4197,6.2,1.09,31139.8
Factory_5,08-10-2020,Location_A,Type B,99.51175447,1.785896092,Routine,5,90.5983493,23.13792199,450.06,A,22.82,Compliant,19.95,2804.08,Evening,2,5,Advanced,10.80438332,Category A,Supplier Z,10,High,0.489507634,9341.84,63129.28,22.85,2,3,Operator Error,4186,1.33,1.35,17750.1
Factory_3,18-08-2021,Location_C,Type C,80.22356756,5.151773425,Routine,14,98.68164179,26.0968674,299.21,A,48.21,Non-Compliant,10.9,1334.13,Night,14,5,Intermediate,11.94428336,Category C,Supplier Z,11,Low,0.074355889,4256.91,11601.7,12.1,2,5,Operator Error,6206,6.16,1.27,16933.88
Factory_4,26-08-2021,Location_A,Type C,99.01184965,4.068949616,Routine,8,95.69367969,8.972343109,438.77,B,31.13,Non-Compliant,16.87,1455.65,Evening,8,4,Intermediate,11.58356216,Category B,Supplier Z,27,Medium,0.350013238,4157.29,75815.91,7.76,4,3,Machine Fault,3261,5.35,1.47,36789.28
Factory_3,05-09-2020,Location_B,Type A,53.67622255,1.653697222,Major Repair,5,89.20037171,34.12769059,252.18,D,44.42,Compliant,5.27,4315.28,Morning,8,3,Basic,9.434264543,Category B,Supplier X,9,High,0.718920453,2330.64,82354.65,15.2,1,5,Operator Error,2239,3.16,1.68,48336.65
Factory_3,03-10-2024,Location_B,Type C,93.89854334,2.654084434,None,2,95.82491333,17.74054647,480.84,B,45.35,Compliant,16.81,2717.0,Night,4,10,Intermediate,16.59477419,Category C,Supplier Y,24,High,0.567623671,7485.73,71170.2,16.23,4,2,Machine Fault,7399,2.35,0.69,26234.3
Factory_3,07-07-2021,Location_D,Type B,85.04842897,0.566385634,None,4,95.95581401,48.57463099,202.24,C,11.97,Non-Compliant,6.33,4492.89,Night,26,6,Basic,17.29701876,Category A,Supplier Y,18,Medium,0.474892668,7216.79,80409.24,13.07,0,4,Operator Error,1851,7.56,0.75,30055.73
Factory_1,16-12-2024,Location_A,Type B,86.5927696,2.626542114,None,10,94.59398799,56.7559866,253.58,A,34.43,Compliant,13.05,4096.9,Night,21,3,Advanced,3.399240374,Category A,Supplier Z,9,Low,0.444179865,4544.61,27787.5,18.81,1,3,Machine Fault,5563,4.36,0.67,19609.94
Factory_5,17-11-2023,Location_D,Type B,64.9035117,0.480702535,Major Repair,1,88.92902764,11.79423916,100.06,C,38.62,Compliant,8.94,4838.66,Evening,7,7,Basic,16.93050593,Category B,Supplier Y,26,High,0.591155772,3923.78,87878.44,25.55,0,4,Operator Error,7088,7.82,1.55,46927
Factory_5,21-07-2021,Location_D,Type B,85.93692849,4.441327889,Major Repair,11,88.65467463,46.81311458,144.48,C,40.04,Compliant,8.55,2399.47,Morning,2,9,Intermediate,7.668956514,Category B,Supplier Z,4,Medium,0.189235354,7572.48,94431.59,17.92,4,5,Material,5389,5.33,1.57,45561.01
Factory_3,17-11-2024,Location_C,Type A,72.8827398,3.642000512,None,8,87.87074717,19.58687966,344.97,A,35.65,Non-Compliant,10.45,3945.65,Morning,1,9,Advanced,17.12258529,Category B,Supplier X,24,Medium,0.672287694,1729.13,37388.27,13.0,3,1,Operator Error,9647,3.26,0.98,35515.04
Factory_4,05-09-2022,Location_C,Type B,70.2817411,1.474995938,None,14,88.53134373,21.71214058,158.16,B,35.93,Non-Compliant,13.8,4981.76,Evening,19,4,Intermediate,17.56740686,Category A,Supplier Z,16,Medium,0.711231032,2694.7,45005.31,21.66,0,1,Machine Fault,8177,5.44,1.38,38070.51
Factory_2,06-08-2023,Location_D,Type A,91.43046699,7.675120061,Major Repair,10,93.36406907,22.88454028,275.35,B,14.56,Compliant,2.86,3755.85,Evening,22,8,Intermediate,19.56814944,Category B,Supplier X,15,Low,0.405102338,4870.4,98727.02,17.77,4,5,Material,5831,5.6,1.82,46201.44
Factory_3,02-01-2024,Location_B,Type A,93.85940478,1.976659872,None,10,99.36164598,18.49840181,249.1,C,41.36,Compliant,6.45,1323.46,Night,23,4,Intermediate,11.74058493,Category A,Supplier Y,14,Low,0.653940884,7505.71,84434.47,13.2,1,2,Material,7652,5.5,1.09,49047.96
Factory_2,24-02-2022,Location_C,Type C,97.62025675,2.652026235,None,6,90.18893298,54.42526876,302.67,B,23.34,Non-Compliant,14.66,3625.28,Night,25,7,Advanced,11.83300949,Category B,Supplier Y,8,Medium,0.440079397,9556.01,14219.21,19.59,2,2,Operator Error,5288,0.78,1.46,29505.29
Factory_1,29-10-2021,Location_B,Type B,71.51039969,5.134647229,None,10,92.08318076,57.22450263,385.05,C,32.02,Non-Compliant,9.94,1080.26,Night,21,8,Basic,3.61258142,Category C,Supplier X,13,High,0.239263176,9062.69,67053.28,12.21,4,2,Machine Fault,4235,5.03,1.89,11198.71
Factory_4,18-01-2022,Location_C,Type C,99.92613389,1.714109263,Routine,4,97.52946245,10.88114679,364.81,A,11.97,Non-Compliant,9.84,1400.94,Morning,10,10,Advanced,12.34780461,Category B,Supplier X,23,Medium,0.708831355,5969.32,14891.29,15.75,3,3,Material,5891,2.67,1.34,34123.67
Factory_2,02-11-2021,Location_C,Type C,66.85331796,9.091813523,Routine,10,95.25923578,9.704445339,248.46,C,15.92,Non-Compliant,7.82,2826.14,Morning,26,9,Basic,0.021805603,Category B,Supplier Y,15,Medium,0.808525995,5749.03,68061.58,9.45,2,2,Operator Error,1544,7.99,1.84,13349.73
Factory_2,23-03-2024,Location_D,Type B,65.16774503,9.44080389,Major Repair,9,86.03419615,19.80824133,222.1,B,14.2,Compliant,19.83,2431.9,Night,6,5,Intermediate,14.31841365,Category A,Supplier Y,5,High,0.348482831,7131.9,61798.81,5.43,0,3,Material,4785,1.05,1.22,45581.89
Factory_4,24-10-2021,Location_A,Type B,77.60857042,9.598897873,Routine,3,87.49347552,19.49364118,362.87,C,36.4,Non-Compliant,17.45,3901.35,Morning,20,2,Advanced,8.327191898,Category C,Supplier Z,21,High,0.096424022,1888.07,72799.27,21.47,4,0,Material,3809,5.31,1.96,18139.59
Factory_5,20-04-2022,Location_A,Type A,61.99578511,4.447925642,Routine,5,93.3653828,25.66840285,186.58,A,22.75,Compliant,15.77,1673.76,Morning,26,5,Basic,0.150200932,Category A,Supplier Z,18,Medium,0.931748831,1918.34,65520.57,9.21,4,3,Operator Error,7826,5.16,0.59,47308.75
Factory_2,02-04-2020,Location_C,Type A,74.90506195,0.497014736,None,1,85.61264081,58.17249666,307.45,B,40.81,Compliant,5.19,4895.43,Evening,10,4,Intermediate,19.44060294,Category C,Supplier Z,13,High,0.518516388,9771.7,15742.6,20.27,0,2,Machine Fault,2329,6.83,1.49,32360.17
Factory_3,17-05-2021,Location_D,Type B,69.51561334,1.853173602,None,5,87.39311501,43.19030767,405.15,D,49.88,Non-Compliant,6.64,1529.16,Night,27,6,Advanced,3.404904267,Category B,Supplier X,23,Low,0.939198899,9265.07,21959.13,8.23,2,3,Operator Error,5987,3.64,0.72,35122.5
Factory_3,04-09-2024,Location_B,Type A,78.47941596,6.22008294,Major Repair,18,91.62189719,12.45778301,194.91,A,11.06,Non-Compliant,8.39,3990.97,Night,11,5,Intermediate,2.569060744,Category A,Supplier X,21,Low,0.166941669,8969.22,85035.17,18.61,0,4,Operator Error,7672,0.2,0.91,28429.98
Factory_1,20-03-2023,Location_B,Type A,66.40141611,7.509196665,Major Repair,5,99.79078332,58.67286602,259.3,A,22.66,Compliant,11.43,3882.32,Evening,8,2,Advanced,17.92658485,Category A,Supplier X,11,High,0.931156766,8287.77,77417.25,24.34,2,5,Machine Fault,1363,7.87,1.73,13880.58
Factory_2,17-05-2023,Location_D,Type C,85.43833255,2.740073828,Routine,15,95.27287633,32.14281545,393.54,D,34.58,Compliant,1.78,4752.25,Morning,8,4,Intermediate,4.23297948,Category B,Supplier Z,10,Medium,0.829058142,2199.97,84015.6,10.38,3,2,Machine Fault,8502,9.67,1.8,30337.78
Factory_2,24-07-2022,Location_B,Type B,52.41731648,0.945573376,None,17,86.0154983,44.67431074,438.77,C,29.71,Non-Compliant,10.87,1687.79,Night,15,10,Advanced,8.134358264,Category A,Supplier Y,6,Low,0.614723312,2894.35,65646.41,18.66,1,5,Operator Error,8587,8.59,1.41,38936.02
Factory_1,11-08-2023,Location_B,Type A,67.61731237,9.595083582,Major Repair,11,97.82807612,46.58785433,471.36,C,17.64,Non-Compliant,4.41,3077.0,Morning,23,10,Intermediate,0.605247402,Category A,Supplier Z,3,Medium,0.839809915,7413.57,97408.92,23.35,3,4,Operator Error,3464,9.94,0.94,34243.74
Factory_2,11-10-2023,Location_D,Type C,91.49015606,4.868912364,Routine,5,87.40183316,52.42374807,146.31,C,31.52,Non-Compliant,18.22,3769.52,Night,27,10,Intermediate,17.56285817,Category B,Supplier Z,2,Low,0.198340048,3939.09,34798.07,5.44,0,5,Machine Fault,4095,0.07,1.54,21866.93
Factory_3,17-03-2024,Location_D,Type A,82.3664763,7.6042871,Major Repair,16,88.46316805,23.66532436,182.64,C,34.42,Compliant,17.42,3065.76,Morning,6,3,Intermediate,6.886056389,Category A,Supplier Y,10,High,0.785048123,8312.08,15487.63,23.17,0,3,Operator Error,4798,1.16,0.63,18551.05
Factory_2,25-04-2020,Location_A,Type A,67.20990193,2.272699988,Routine,10,97.984432,58.97703969,163.48,B,19.38,Compliant,19.4,2880.16,Morning,4,5,Intermediate,14.16115128,Category B,Supplier X,18,Medium,0.21072679,7650.16,78601.57,13.3,0,2,Material,5848,7.4,1.35,25207.9
Factory_1,28-10-2023,Location_C,Type C,50.9110456,2.527097142,Major Repair,9,97.63454587,30.2186312,308.25,D,16.76,Non-Compliant,2.59,1418.3,Night,22,3,Advanced,2.158290114,Category A,Supplier Y,13,High,0.092773841,7379.01,81166.28,17.61,1,5,Material,5343,0.69,1.45,37658.96
Factory_2,25-07-2022,Location_D,Type A,62.80016209,2.703553459,None,8,98.59653731,9.38008667,364.13,B,44.09,Non-Compliant,3.12,1782.66,Evening,14,7,Intermediate,10.67817252,Category C,Supplier Z,28,High,0.42817332,3290.97,61866.54,26.18,2,2,Material,3308,0.28,1.91,27400.25
Factory_5,29-10-2020,Location_D,Type B,93.6629331,4.332311116,None,1,86.58714783,24.3180217,361.99,B,24.14,Compliant,8.97,1122.18,Morning,18,2,Basic,17.70608097,Category B,Supplier X,16,High,0.602275324,4061.33,23948.06,25.95,1,0,Operator Error,8796,0.69,0.87,11283.37
Factory_1,13-04-2021,Location_D,Type A,58.71390633,2.119440623,Routine,7,98.40957825,19.32407981,406.41,C,43.79,Non-Compliant,16.42,1871.41,Night,27,8,Basic,9.659291246,Category A,Supplier Y,22,High,0.125830793,1138.73,28435.32,12.0,4,2,Operator Error,8816,7.33,1.95,35611.83
Factory_1,27-12-2020,Location_D,Type B,92.67390352,3.896026251,Major Repair,20,87.72588429,42.66716944,392.24,D,11.17,Non-Compliant,19.63,3762.68,Night,12,10,Basic,4.690072482,Category C,Supplier X,21,High,0.055116272,1587.83,95745.71,28.67,1,5,Material,9874,5.28,0.9,22227.1
Factory_2,12-08-2022,Location_A,Type C,59.56827615,4.473751666,None,14,98.50166184,5.882509666,328.17,C,10.44,Compliant,3.28,3899.76,Morning,7,8,Basic,12.47434122,Category B,Supplier Y,15,Medium,0.920799775,7686.95,60926.92,10.16,2,4,Machine Fault,1135,2.94,0.88,32400.48
Factory_2,30-08-2021,Location_D,Type B,50.86390628,3.100700968,None,9,85.50430508,22.71358389,378.07,C,25.77,Compliant,8.96,2792.72,Morning,3,3,Intermediate,6.8857982,Category B,Supplier X,19,Low,0.440104172,2736.01,29359.24,19.72,4,0,Material,4699,8.72,0.74,25533.58
Factory_4,19-03-2021,Location_B,Type C,58.24722163,6.369298909,None,2,95.26749361,7.436861757,122.7,C,12.06,Non-Compliant,11.42,4691.9,Morning,28,7,Advanced,4.415387248,Category A,Supplier Z,27,Medium,0.376884892,7464.53,37741.85,6.63,2,2,Machine Fault,6890,6.48,0.9,46132.55
Factory_5,22-01-2023,Location_C,Type A,76.60937511,0.682333371,Major Repair,6,93.44514686,14.98248836,468.12,B,27.26,Compliant,13.97,4088.55,Morning,16,2,Intermediate,2.552905144,Category C,Supplier Z,4,Medium,0.47895384,9145.46,75127.58,24.49,0,5,Machine Fault,8082,3.24,1.19,24858.19
Factory_2,31-08-2023,Location_C,Type C,72.83174632,3.707809275,Routine,1,86.1989752,32.29040378,226.0,A,36.22,Compliant,3.06,2511.05,Morning,1,5,Intermediate,10.88166623,Category C,Supplier Y,14,Medium,0.538459834,1308.56,43440.85,17.9,1,4,Material,8621,5.67,2.0,21422.23
Factory_4,06-05-2020,Location_A,Type C,62.82945138,4.01210525,None,8,96.99831339,54.15211216,313.76,D,12.62,Non-Compliant,6.54,1107.12,Evening,5,5,Basic,10.49995688,Category C,Supplier Z,30,Medium,0.5519356,7932.19,53962.33,20.26,2,4,Material,5858,8.12,0.71,49117.45
Factory_3,27-11-2022,Location_B,Type A,51.59321612,9.869213663,Major Repair,14,87.06887186,40.99984479,442.3,C,38.17,Compliant,5.35,3201.87,Night,7,4,Advanced,14.50534966,Category A,Supplier Z,11,Low,0.400400014,6934.96,43467.54,10.02,1,3,Operator Error,3615,3.8,0.98,18066
Factory_4,15-11-2022,Location_A,Type C,61.78733773,8.275983859,Major Repair,4,90.31642026,10.70048866,133.46,A,34.19,Non-Compliant,4.39,2851.8,Night,7,9,Basic,3.868066155,Category B,Supplier Z,20,Medium,0.493079416,7250.29,56210.47,28.04,1,4,Material,6958,8.37,1.45,10090.67
Factory_3,04-11-2021,Location_B,Type A,89.29087357,9.741476758,Routine,9,97.58943533,26.04296207,299.18,A,26.3,Non-Compliant,1.96,1870.16,Night,8,10,Intermediate,2.026644736,Category A,Supplier X,0,High,0.476863472,1064.22,60643.43,17.55,3,2,Machine Fault,8680,1.91,1.32,15196.6
Factory_3,28-11-2022,Location_C,Type B,77.54416525,3.509404074,Major Repair,19,91.09756542,7.470194888,289.93,B,30.52,Compliant,18.99,2489.39,Morning,4,3,Intermediate,8.238508016,Category B,Supplier Z,16,Low,0.502862054,7784.24,43850.2,9.28,4,1,Material,9241,2.83,0.87,36204.96
Factory_3,19-07-2021,Location_C,Type C,55.80016139,4.437280618,Routine,20,86.82581244,58.194445,299.16,C,49.65,Non-Compliant,7.29,2785.72,Morning,5,5,Advanced,19.55179985,Category B,Supplier X,29,High,0.25111294,4949.39,75138.9,5.91,1,5,Machine Fault,7347,2.77,1.24,20634.62
Factory_5,02-02-2023,Location_B,Type A,72.09777177,6.592113251,Routine,5,95.90047067,22.08687597,104.11,B,30.2,Non-Compliant,17.71,2497.77,Morning,3,2,Advanced,15.37672522,Category C,Supplier X,6,High,0.487331525,8815.79,89345.13,10.35,1,3,Material,5881,3.07,1.8,37514.01
Factory_2,16-06-2023,Location_B,Type C,81.99512858,2.56229065,None,12,96.5080842,36.69830472,365.48,A,25.03,Compliant,11.5,1702.43,Night,24,10,Intermediate,5.021318642,Category B,Supplier X,24,Medium,0.187043691,3109.47,96428.94,11.06,3,0,Machine Fault,7792,0.79,0.71,38404.16
Factory_1,20-12-2023,Location_A,Type B,58.07269021,7.193253485,Routine,14,88.89819519,19.21659412,147.84,C,31.6,Compliant,12.63,3515.14,Morning,2,6,Advanced,13.24378439,Category C,Supplier Z,20,Medium,0.280702476,8712.6,72001.71,16.65,1,2,Machine Fault,7457,2.99,1.66,10253.49
Factory_2,14-05-2024,Location_C,Type A,68.85050243,3.167470235,None,1,97.18711776,34.80413458,454.83,C,34.04,Non-Compliant,11.19,1557.32,Evening,23,10,Intermediate,2.35480461,Category B,Supplier Y,17,High,0.174223492,1311.2,73238.56,15.03,3,1,Operator Error,5488,7.77,0.51,33422.21
Factory_3,04-01-2020,Location_A,Type B,99.5796527,9.636915178,None,15,88.72952476,40.02354617,144.68,B,27.1,Compliant,18.75,1669.08,Evening,10,6,Basic,17.08358583,Category B,Supplier Z,12,Low,0.143806454,9195.46,82835.98,27.57,1,4,Machine Fault,6453,8.4,1.65,11949.51
Factory_1,07-02-2020,Location_B,Type A,68.95339375,9.873344043,None,20,97.93368188,54.86275675,372.9,A,26.58,Compliant,3.04,3627.26,Evening,10,7,Basic,7.328368113,Category A,Supplier Z,0,Low,0.361610367,7345.37,42177.28,29.44,1,2,Machine Fault,2469,1.64,1.68,6481.84
Factory_3,02-08-2023,Location_D,Type B,55.11267963,8.960429415,Routine,5,94.29256215,17.71506397,105.21,C,44.72,Compliant,10.2,2385.9,Morning,19,8,Basic,17.11796587,Category C,Supplier Y,27,High,0.643364423,1243.83,44206.95,22.2,3,0,Operator Error,4972,3.76,0.84,8272.18
Factory_5,06-08-2024,Location_A,Type B,65.47233341,3.433520715,Major Repair,9,92.53753753,51.44999631,205.44,C,45.06,Non-Compliant,15.26,1657.3,Night,24,4,Basic,1.55273864,Category B,Supplier Z,2,High,0.555428432,1348.94,17639.64,20.11,3,2,Operator Error,9737,2.35,0.74,29935.94
Factory_2,26-06-2020,Location_D,Type B,83.43402525,0.744148318,None,2,89.30823565,33.52109412,191.57,D,31.02,Compliant,1.58,1456.77,Evening,22,4,Advanced,5.447973622,Category C,Supplier Z,11,Medium,0.59749091,2149.84,50262.21,28.79,2,2,Machine Fault,9486,3.62,0.94,38642.42
Factory_1,10-02-2023,Location_D,Type A,95.25791991,1.839669954,Routine,19,97.95876552,54.42564892,127.66,B,39.92,Non-Compliant,11.31,3858.7,Morning,28,5,Basic,10.01577701,Category A,Supplier Z,0,Low,0.490174127,7347.08,65112.12,24.49,1,1,Machine Fault,5755,6.83,0.73,15561.89
Factory_1,16-05-2021,Location_A,Type A,79.12606262,3.452537758,None,8,88.23579712,9.948753632,451.28,B,23.63,Compliant,1.04,2397.1,Night,9,5,Basic,17.52820158,Category C,Supplier X,24,High,0.073966932,5415.42,45177.75,6.93,4,3,Material,7786,7.75,1.73,21141.35
Factory_3,02-06-2022,Location_B,Type A,95.09679247,3.159731266,Routine,2,85.58289595,15.20921041,442.16,C,16.97,Compliant,9.14,4799.92,Morning,25,3,Basic,0.692271966,Category A,Supplier Z,12,Low,0.135804854,1490.08,27872.66,26.08,1,3,Material,9839,4.03,1.21,33775.37
Factory_1,06-09-2022,Location_B,Type A,80.12547719,8.159726196,Major Repair,8,89.77613311,15.19470345,188.29,B,37.07,Non-Compliant,10.15,3158.43,Morning,27,3,Basic,11.35318546,Category B,Supplier Z,24,Low,0.658570735,8359.77,89611.61,23.28,3,2,Machine Fault,1351,8.13,1.39,22518.22
Factory_1,19-10-2020,Location_D,Type B,59.32472071,6.090591114,None,10,95.82432821,21.78346215,101.57,C,34.27,Non-Compliant,7.68,3869.0,Night,16,8,Basic,12.56738673,Category B,Supplier Z,26,Medium,0.504295113,8316.8,30249.74,19.84,0,4,Material,2806,5.42,1.48,29631.4
Factory_4,30-09-2023,Location_A,Type A,77.82251671,7.693147229,None,6,93.91095779,21.04561638,360.55,D,41.21,Non-Compliant,10.68,3939.4,Evening,4,4,Advanced,13.25932107,Category A,Supplier X,5,Low,0.124075205,4510.46,79064.39,10.5,1,4,Operator Error,9162,6.7,1.16,37222.68
Factory_4,29-04-2023,Location_A,Type B,58.42691685,8.26730882,Major Repair,1,87.94254439,26.26638106,359.9,C,49.11,Non-Compliant,1.81,2118.54,Morning,29,2,Intermediate,14.73417188,Category C,Supplier Y,17,High,0.677574355,5999.12,87164.24,27.77,4,3,Operator Error,5362,1.22,1.32,6660.98
Factory_4,27-01-2024,Location_D,Type A,95.55476887,0.288098519,Routine,15,89.23787322,45.5669265,210.86,C,22.95,Compliant,5.9,1920.46,Night,28,3,Intermediate,0.981727997,Category A,Supplier X,30,Medium,0.733221015,2613.38,42795.4,7.69,1,4,Operator Error,6667,0.32,1.13,23736.48
Factory_3,19-05-2022,Location_B,Type C,83.92008763,7.439826258,Major Repair,20,95.22534622,28.78332891,308.32,B,11.35,Non-Compliant,13.77,2880.45,Night,28,3,Basic,4.594555374,Category B,Supplier Y,20,Low,0.691232509,5418.98,90881.43,27.98,2,5,Machine Fault,7927,9.63,0.53,9553.13
Factory_1,22-03-2023,Location_A,Type B,84.62734347,1.388709368,Routine,14,98.37868609,27.23246309,144.28,C,26.03,Compliant,10.4,4271.34,Morning,17,5,Basic,3.937020796,Category A,Supplier Z,18,Medium,0.780199107,2546.89,67973.91,27.32,3,1,Material,2694,1.13,1.02,11893.39
